,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,417630659600195584,417630659600195584,2013-12-30 21:18:03 대한민국 표준시,2013-12-30,21:18:03,900,250535153,schneiderkorea,SchneiderElectricKor,,"Go #Green in he City, #에너지 전공 지식 없이는 참가할 수 없다? NO! 작년 참가 김지현 학생의 이야기를 들어보세요! 지금 바로 참가 신청 Go!  http://t.co/KCBWJunU3F  http://t.co/pMjmEZOsh0",ko,[],['http://bddy.me/1h8Avqx'],['https://pbs.twimg.com/media/Bcu430AIQAA8vNq.png'],0,0,0,"['green', '에너지']",[],https://twitter.com/SchneiderKOREA/status/417630659600195584,False,,1,https://pbs.twimg.com/media/Bcu430AIQAA8vNq.png,,,,,,,[],,,,
1,417462044003414017,417462044003414017,2013-12-30 10:08:02 대한민국 표준시,2013-12-30,10:08:02,900,250535153,schneiderkorea,SchneiderElectricKor,,"#GGitC 공모전에 참가하는 여러분, 아이디어가 떠오르지 않아 고민인가요? #슈나이더 일렉트릭이 적용한 #스마트시티 솔루션에서 힌트를 얻어보세요!  http://t.co/1miZudor1c #고그린인더시티",ko,[],['http://bddy.me/Jo69Cg'],[],0,0,0,"['ggitc', '슈나이더', '스마트시티', '고그린인더시티']",[],https://twitter.com/SchneiderKOREA/status/417462044003414017,False,,0,,,,,,,,[],,,,
2,416449626729111552,416449626729111552,2013-12-27 15:05:02 대한민국 표준시,2013-12-27,15:05:02,900,250535153,schneiderkorea,SchneiderElectricKor,,"Go #Green in the City 공모전에 참가해야 하는 이유! 2013 한국 준우승팀 중 1인, 윤준호(한양대 경영학과)학생이 들려드립니다.  참가신청하기&gt;&gt;&gt; http://t.co/3BHIx586UD  http://t.co/FnDbHPbGwM",ko,[],['http://bddy.me/1cVeAMA'],['https://pbs.twimg.com/media/BceGupmIMAAXnbF.png'],0,0,0,['green'],[],https://twitter.com/SchneiderKOREA/status/416449626729111552,False,,1,https://pbs.twimg.com/media/BceGupmIMAAXnbF.png,,,,,,,[],,,,
3,416406339737632769,416406339737632769,2013-12-27 12:13:02 대한민국 표준시,2013-12-27,12:13:02,900,250535153,schneiderkorea,SchneiderElectricKor,,"""다사다난 #전력산업, 아픈만큼 성숙해진다"" 되돌아본 2013 전기계  http://t.co/aeCRJG4Z2l",ko,[],['http://bddy.me/1hI80xB'],[],0,0,0,['전력산업'],[],https://twitter.com/SchneiderKOREA/status/416406339737632769,False,,0,,,,,,,,[],,,,
4,416131282134138880,416131282134138880,2013-12-26 18:00:03 대한민국 표준시,2013-12-26,18:00:03,900,250535153,schneiderkorea,SchneiderElectricKor,,"연말에는 집안에서 지내는 시간이 많아지면서 여름철 못지 않게 #전기 사용이 많아집니다.  #슈나이더 일렉트릭의 인포그래픽을 보고, #연말 시즌 전기 사용에 대해 알아보세요  http://t.co/zLYzG11pk7",ko,[],[],['https://pbs.twimg.com/media/BcZlMjpIUAASMHm.jpg'],0,0,0,"['전기', '슈나이더', '연말']",[],https://twitter.com/SchneiderKOREA/status/416131282134138880,False,,1,https://pbs.twimg.com/media/BcZlMjpIUAASMHm.jpg,,,,,,,[],,,,
5,415367747116466177,415367747116466177,2013-12-24 15:26:02 대한민국 표준시,2013-12-24,15:26:02,900,250535153,schneiderkorea,SchneiderElectricKor,,한국 #신재생에너지 비중 #OECD 꼴찌  http://t.co/ZcgT2vQcV3,ko,[],['http://bddy.me/19ckICm'],[],0,0,0,"['신재생에너지', 'oecd']",[],https://twitter.com/SchneiderKOREA/status/415367747116466177,False,,0,,,,,,,,[],,,,
6,414955530126635010,414955530126635010,2013-12-23 12:08:02 대한민국 표준시,2013-12-23,12:08:02,900,250535153,schneiderkorea,SchneiderElectricKor,,"""지속가능한 에너지정책, 이제는 수요관리""   http://t.co/eSll2BLqQO #수요관리",ko,[],['http://bddy.me/1cfVPH9'],[],0,0,0,['수요관리'],[],https://twitter.com/SchneiderKOREA/status/414955530126635010,False,,0,,,,,,,,[],,,,
7,413813511643758592,413813511643758592,2013-12-20 08:30:04 대한민국 표준시,2013-12-20,08:30:04,900,250535153,schneiderkorea,SchneiderElectricKor,,점차 경제성을 잃어가는 美 #석탄 발전  http://t.co/8SatjzvWle #석탄발전 #에너지포럼,ko,[],['http://bddy.me/1dTxYeO'],[],0,1,0,"['석탄', '석탄발전', '에너지포럼']",[],https://twitter.com/SchneiderKOREA/status/413813511643758592,False,,0,,,,,,,,[],,,,
8,413554298107478016,413554298107478016,2013-12-19 15:20:02 대한민국 표준시,2013-12-19,15:20:02,900,250535153,schneiderkorea,SchneiderElectricKor,,서울 #햇빛발전소 10년간 2579가구에 설치  http://t.co/xs06vvAkx2 #태양광 #태양광주택  http://t.co/YuGLGS5zRl,ko,[],['http://bddy.me/1belSdf'],['https://pbs.twimg.com/media/Bb09cWDIEAA8iT5.jpg'],0,0,0,"['햇빛발전소', '태양광', '태양광주택']",[],https://twitter.com/SchneiderKOREA/status/413554298107478016,False,,1,https://pbs.twimg.com/media/Bb09cWDIEAA8iT5.jpg,,,,,,,[],,,,
9,413501953315184640,413501953315184640,2013-12-19 11:52:02 대한민국 표준시,2013-12-19,11:52:02,900,250535153,schneiderkorea,SchneiderElectricKor,,새해 #전기차 보급 '활로' 정부예산 40% 늘어난다  http://t.co/qXzN171e5Y  #에너지포럼,ko,[],['http://bddy.me/19dTnSD'],[],0,0,0,"['전기차', '에너지포럼']",[],https://twitter.com/SchneiderKOREA/status/413501953315184640,False,,0,,,,,,,,[],,,,
10,413183604731432961,413183604731432961,2013-12-18 14:47:02 대한민국 표준시,2013-12-18,14:47:02,900,250535153,schneiderkorea,SchneiderElectricKor,,"#스웨덴 스카네 주 (Sweden, Skane Region) #화석연료 제로를 목표로!  #슈나이더 일렉트릭의 #EPC 프로젝트를 통한 #에너지 효율 높이기  http://t.co/vHjiAKvwIr  http://t.co/zqBNN68VB3",ko,[],['http://bddy.me/1czNkmy'],['https://pbs.twimg.com/media/BbvsTJnIEAAU4YD.png'],0,1,0,"['스웨덴', '화석연료', '슈나이더', 'epc', '에너지']",[],https://twitter.com/SchneiderKOREA/status/413183604731432961,False,,1,https://pbs.twimg.com/media/BbvsTJnIEAAU4YD.png,,,,,,,[],,,,
11,412728859910746112,412728859910746112,2013-12-17 08:40:02 대한민국 표준시,2013-12-17,08:40:02,900,250535153,schneiderkorea,SchneiderElectricKor,,#조류 발전 넘실대는 바다의 짜릿함  http://t.co/p7lw4T0q5C #조류발전,ko,[],['http://bddy.me/1dHHOR7'],[],0,0,0,"['조류', '조류발전']",[],https://twitter.com/SchneiderKOREA/status/412728859910746112,False,,0,,,,,,,,[],,,,
12,412525269992603648,412525269992603648,2013-12-16 19:11:03 대한민국 표준시,2013-12-16,19:11:03,900,250535153,schneiderkorea,SchneiderElectricKor,,당신이 살고 있는 도시의 #스마트 지수는 얼마입니까?   http://t.co/NCt4MvDVqK #스마트시티 #슈나이더일렉트릭  http://t.co/EK77cCmSNx,ko,[],['http://bddy.me/18QlggR'],['https://pbs.twimg.com/media/BbmVjA3IMAAE3mN.jpg'],0,0,0,"['스마트', '스마트시티', '슈나이더일렉트릭']",[],https://twitter.com/SchneiderKOREA/status/412525269992603648,False,,1,https://pbs.twimg.com/media/BbmVjA3IMAAE3mN.jpg,,,,,,,[],,,,
13,411398341873106944,411398341873106944,2013-12-13 16:33:02 대한민국 표준시,2013-12-13,16:33:02,900,250535153,schneiderkorea,SchneiderElectricKor,,추운 겨울을 맞아 #슈나이더 일렉트릭 직원들은 주위에 계신 어려운 이웃들께 마음과 정성을 담아 김장나눔을 했습니다.  더불어 나눈다면 좀 더 따뜻한 겨울이 되겠죠?  #김장 #슈나이더일렉트릭코리아  http://t.co/QskNIWeq5F,ko,[],[],['https://pbs.twimg.com/media/BbWUnLHIgAANsSS.png'],0,0,0,"['슈나이더', '김장', '슈나이더일렉트릭코리아']",[],https://twitter.com/SchneiderKOREA/status/411398341873106944,False,,1,https://pbs.twimg.com/media/BbWUnLHIgAANsSS.png,,,,,,,[],,,,
14,411369904710115328,411369904710115328,2013-12-13 14:40:02 대한민국 표준시,2013-12-13,14:40:02,900,250535153,schneiderkorea,SchneiderElectricKor,,'냉동고 교실'… 우리 아이들이 언다  http://t.co/q62xPhclWK 여름에 이어 이번 겨울에도 고생 중이네요.,ko,[],['http://bddy.me/1fb3JB0'],[],0,0,0,[],[],https://twitter.com/SchneiderKOREA/status/411369904710115328,False,,0,,,,,,,,[],,,,
15,411010033728892928,411010033728892928,2013-12-12 14:50:02 대한민국 표준시,2013-12-12,14:50:02,900,250535153,schneiderkorea,SchneiderElectricKor,,세계의 #친환경 도시 탐방 :: 2010년 #동계올림픽 개최지 캐나다 #밴쿠버  http://t.co/zhDc48Huvh #그린시티 #슈나이더일렉트릭  http://t.co/8dvxzXZSef,ko,[],['http://bddy.me/1cpKr7Z'],['https://pbs.twimg.com/media/BbQzcqYIYAAMiI1.jpg'],0,0,0,"['친환경', '동계올림픽', '밴쿠버', '그린시티', '슈나이더일렉트릭']",[],https://twitter.com/SchneiderKOREA/status/411010033728892928,False,,1,https://pbs.twimg.com/media/BbQzcqYIYAAMiI1.jpg,,,,,,,[],,,,
16,410655953298923520,410655953298923520,2013-12-11 15:23:03 대한민국 표준시,2013-12-11,15:23:03,900,250535153,schneiderkorea,SchneiderElectricKor,,"애니메이션을 통해 쉽게 알아보는 UPS의 기능 확인하시고, 이벤트도 참여해 보세요!   http://t.co/QsNsYT9Z2O  #UPS #정전 #데이터보호 #이벤트  http://t.co/aUjlJMFD2P",ko,[],['http://bddy.me/1doulNG'],['https://pbs.twimg.com/media/BbLxad_IUAAsBqo.png'],0,0,0,"['ups', '정전', '데이터보호', '이벤트']",[],https://twitter.com/SchneiderKOREA/status/410655953298923520,False,,1,https://pbs.twimg.com/media/BbLxad_IUAAsBqo.png,,,,,,,[],,,,
17,410552021658632192,410552021658632192,2013-12-11 08:30:04 대한민국 표준시,2013-12-11,08:30:04,900,250535153,schneiderkorea,SchneiderElectricKor,,세계의 친환경 도시 탐방 :: 스웨덴 말뫼로 떠나봐요!   http://t.co/vS10Bphxco #신재생에너지 #그린시티  http://t.co/FYv45ExVaR,ko,[],['http://bddy.me/1e41LWT'],['https://pbs.twimg.com/media/BbKS42tIEAA2_0e.jpg'],0,1,1,"['신재생에너지', '그린시티']",[],https://twitter.com/SchneiderKOREA/status/410552021658632192,False,,1,https://pbs.twimg.com/media/BbKS42tIEAA2_0e.jpg,,,,,,,[],,,,
18,410329297908695040,410329297908695040,2013-12-10 17:45:02 대한민국 표준시,2013-12-10,17:45:02,900,250535153,schneiderkorea,SchneiderElectricKor,,"장학금, 세계여행이 아니어도 Go Green in the City 공모전에 참가해야 하는 이유!  2013 한국 우승팀 1인, 이윤아 학생이 들려드립니다.  http://t.co/GAWp8sUl4s  #GGitC  http://t.co/4LU0aT9qV8",ko,[],['http://bddy.me/1kuVO2G'],['https://pbs.twimg.com/media/BbHIUoRIcAAf72X.png'],0,0,1,['ggitc'],[],https://twitter.com/SchneiderKOREA/status/410329297908695040,False,,1,https://pbs.twimg.com/media/BbHIUoRIcAAf72X.png,,,,,,,[],,,,
