id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
946630437111132160,946630437111132160,2017-12-29 15:34:18 대한민국 표준시,2017-12-29,15:34:18,+0900,50884714,bizinfo1357,중소벤처기업부,,"중소기업이 대기업에 인수되면, 3년 이후 정부지원에 제한이 있었는데요. 내년부터는 인수된 기업이 중소기업요건을 충족하면 최대 7년간 지원을 받을 수 있게 되었습니다. ▶️ 자세히 보기  https://t.co/z3ZQXD0U16  https://t.co/bTjNZTD6Cr",ko,[],['http://goo.gl/oN45KX'],['https://pbs.twimg.com/media/DSMbVOQU8AE1ZU_.jpg'],1,5,2,[],[],https://twitter.com/bizinfo1357/status/946630437111132160,False,,1,https://pbs.twimg.com/media/DSMbVOQU8AE1ZU_.jpg,,,,,,,[],,,,
946621806177390592,946621806177390592,2017-12-29 15:00:00 대한민국 표준시,2017-12-29,15:00:00,+0900,50884714,bizinfo1357,중소벤처기업부,,"제주도의 '서귀포매일올레시장'을 한 문장으로 표현하면? 바로 ‘식도락이 있는 전통시장!’  흑돼지 꼬치구이를 비롯해 우도 땅콩만두와 아이스크림,한라봉 주스 등 안 먹어보면 후회할 먹거리가 가득한데요.   겨울별미,뜨끈한 고기국수 한그릇이면 몸이 사르르 녹는답니다. ▶ https://t.co/awwzjcmtyf  https://t.co/DF3xuWncRA",ko,[],['https://goo.gl/atDkwZ'],['https://pbs.twimg.com/media/DSLdnMGUIAAMjVi.jpg'],1,7,3,[],[],https://twitter.com/bizinfo1357/status/946621806177390592,False,,1,https://pbs.twimg.com/media/DSLdnMGUIAAMjVi.jpg,,,,,,,[],,,,
946589148235816960,946589148235816960,2017-12-29 12:50:14 대한민국 표준시,2017-12-29,12:50:14,+0900,50884714,bizinfo1357,중소벤처기업부,,중소벤처기업부에서는 2017 벤처기업정밀실태조사 결과를 발표했는데요. 지난 해 벤처기업들은 도약을 위한 ‘축적의 시간’을 보냈다고 평가하였습니다. 자세한 평가 내용을 확인해보세요! ▶️ https://t.co/bpPxIvyVV1  https://t.co/SXRkaNcIuN,ko,[],['http://goo.gl/26Fx9w'],['https://pbs.twimg.com/media/DSL1ysNUIAA9pFA.jpg'],1,10,3,[],[],https://twitter.com/bizinfo1357/status/946589148235816960,False,,1,https://pbs.twimg.com/media/DSL1ysNUIAA9pFA.jpg,,,,,,,[],,,,
946558511177019392,946558511177019392,2017-12-29 10:48:29 대한민국 표준시,2017-12-29,10:48:29,+0900,50884714,bizinfo1357,중소벤처기업부,,영화 &lt;인턴&gt;의 영화같은 일이 현실로 이뤄지는 현장! 바로 중소벤처기업부의 '세대융합 창업캠퍼스'인데요. 중·장년층과 청년층의 만남이 이루어지는 이곳! ‘르호봇 비즈니스 인큐베이터’를 소개합니다. ▶ https://t.co/KY6Q6sR2kK  https://t.co/ySxA4FXnU3,ko,[],['https://goo.gl/gop7NF'],['https://pbs.twimg.com/media/DSLZdyYUEAAxB-z.jpg'],2,7,6,[],[],https://twitter.com/bizinfo1357/status/946558511177019392,False,,1,https://pbs.twimg.com/media/DSLZdyYUEAAxB-z.jpg,,,,,,,[],,,,
946307667609337859,946307667609337859,2017-12-28 18:11:44 대한민국 표준시,2017-12-28,18:11:44,+0900,50884714,bizinfo1357,중소벤처기업부,,직장에서의 점심시간은 1분도 아까운 법! 그런데 그 시간을 20분 늘린 회사가 있습니다. 그뿐만 아니라 다른 복지 제도도 다채로운데요. 휴대전화 케이스로 시작해 탄탄한 중소기업이 된 슈피겐코리아를 성공으로 이끈 비결은 무엇일까요? ▶ 자세히 보기  https://t.co/FKSq9w9uYI  https://t.co/J1B9TYeg94,ko,[],['https://goo.gl/QAb74f'],['https://pbs.twimg.com/media/DSH1ffxUMAAnKWY.jpg'],1,12,6,[],[],https://twitter.com/bizinfo1357/status/946307667609337859,False,,1,https://pbs.twimg.com/media/DSH1ffxUMAAnKWY.jpg,,,,,,,[],,,,
946198680935137280,946198680935137280,2017-12-28 10:58:39 대한민국 표준시,2017-12-28,10:58:39,+0900,50884714,bizinfo1357,중소벤처기업부,,"‘소상공인의 따뜻한 대변인’ 중소벤처기업부가 가까이 다가갑니다. 다가오는 2018년에는 청년일자리 창출과, 일자리 안정자금을 수급한 소상공인에게 집중적으로 지원할 예정인데요. 여러분께 더욱 가까워진 ‘2018년 소상공인 지원사업’을 한눈에 확인하세요! ▶ 확인하기  https://t.co/mrHweV8OY4  https://t.co/o4uasbEoQy",ko,[],['https://goo.gl/KEHdQ7'],['https://pbs.twimg.com/media/DSGSqq5UQAA5i0E.jpg'],1,15,8,[],[],https://twitter.com/bizinfo1357/status/946198680935137280,False,,1,https://pbs.twimg.com/media/DSGSqq5UQAA5i0E.jpg,,,,,,,[],,,,
945938779432292352,945938779432292352,2017-12-27 17:45:54 대한민국 표준시,2017-12-27,17:45:54,+0900,50884714,bizinfo1357,중소벤처기업부,,"일자리 창출에 보탬이 되고, 혁신성장을 이루게 하는 힘! '2018년 중소기업 정책자금' 운용계획을 발표합니다! ▶ 자세히 보기  https://t.co/KXDXFdP3k8  https://t.co/xeZloFVW0A",ko,[],['https://goo.gl/bHAaaB'],['https://pbs.twimg.com/media/DSCmR4tVQAEPnuF.jpg'],1,16,10,[],[],https://twitter.com/bizinfo1357/status/945938779432292352,False,,1,https://pbs.twimg.com/media/DSCmR4tVQAEPnuF.jpg,,,,,,,[],,,,
945836211020611584,945836211020611584,2017-12-27 10:58:20 대한민국 표준시,2017-12-27,10:58:20,+0900,50884714,bizinfo1357,중소벤처기업부,,"진주에 간다면 꼭 들러야 할 곳! 쇼핑과 문화를 모두 잡을 수 있는 공간, 진주중앙지하도상가 청년몰 '황금상점'입니다. 개점 후 꾸준한 매출을 기록하고 있는 '황금상점' 청년상인들의 비결은 무엇일까요? ▶  https://t.co/0c3OjTnsgC  https://t.co/5whYWCWr9X",ko,[],['https://goo.gl/wGGKD7'],"['https://pbs.twimg.com/media/DSBHgbdVQAAbMD7.jpg', 'https://pbs.twimg.com/media/DSBHhqxUQAARBqJ.jpg', 'https://pbs.twimg.com/media/DSBHlkJVQAAX4Tt.jpg', 'https://pbs.twimg.com/media/DSBHoGmVAAA6BLu.jpg']",1,17,11,[],[],https://twitter.com/bizinfo1357/status/945836211020611584,False,,1,https://pbs.twimg.com/media/DSBHgbdVQAAbMD7.jpg,,,,,,,[],,,,
945559474294501377,945559474294501377,2017-12-26 16:38:40 대한민국 표준시,2017-12-26,16:38:40,+0900,50884714,bizinfo1357,중소벤처기업부,,"‘인바디(Inbody)’, ‘직방’이 도약한 계기, 바로 중소벤처기업부 R&amp;D 자금인데요. 2018년도엔 1조 917억 원의 R&amp;D 자금이 중소기업의 성장과 일자리 창출 촉진을 위해 지원됩니다! 자세한 내용을 2018년도 「중소기업 R&amp;D 지원사업 통합공고」에서 확인해보세요. ▶ 확인하기  https://t.co/OZGbnYadZm  https://t.co/e6S5NmRoXY",ko,[],['https://goo.gl/Xgcw1j'],['https://pbs.twimg.com/media/DR9NLJEVQAAVSui.jpg'],1,9,7,[],[],https://twitter.com/bizinfo1357/status/945559474294501377,False,,1,https://pbs.twimg.com/media/DR9NLJEVQAAVSui.jpg,,,,,,,[],,,,
944158311099723776,944158311099723776,2017-12-22 19:50:57 대한민국 표준시,2017-12-22,19:50:57,+0900,50884714,bizinfo1357,중소벤처기업부,,"소공인 특화지원센터의 사업 지원 성과 공유 및 개선방안을 논의하고, 소공인 지원정책의 변화 방향 등을 모색하는 자리가 마련되었습니다! 중기부와 소상공인시장진흥공단은 전국 32개 소공인 특화지원센터가 참석하는 ‘소공인 특화지원센터 성과확산 워크숍’을 열었습니다.▶ https://t.co/owTQ91mpr6  https://t.co/FqAB3w66FE",ko,[],['https://goo.gl/GNqf3t'],['https://pbs.twimg.com/media/DRpS9B3VwAAGqxN.jpg'],0,16,18,[],[],https://twitter.com/bizinfo1357/status/944158311099723776,False,,1,https://pbs.twimg.com/media/DRpS9B3VwAAGqxN.jpg,,,,,,,[],,,,
