,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,280861239402442752,280861239402442752,2012-12-18 11:25:12 대한민국 표준시,2012-12-18,11:25:12,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,로크웰 오토메이션에서는 자동화업계를 선도할 인재를 모집하고 있습니다.   http://t.co/71KnROKV,ko,[],['http://j.mp/12wGtrm'],[],0,1,1,[],[],https://twitter.com/ROKAutomationKR/status/280861239402442752,False,,0,,,,,,,,[],,,,
1,271066198328885248,271066198328885248,2012-11-21 10:43:12 대한민국 표준시,2012-11-21,10:43:12,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,“이제 MCC도 EIP 지원 가능 @ROKAutomation: Rockwell Automation Expands MCC Portfolio With Embedded EtherNet/IP Capabilities  http://t.co/ps4RdtDU”,en,"[{'screen_name': 'rokautomation', 'name': 'rockwell automation', 'id': '44627268'}]",['http://bit.ly/UPv9QZ'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/271066198328885248,False,,0,,,,,,,,[],,,,
2,271065912902295553,271065912902295553,2012-11-21 10:42:04 대한민국 표준시,2012-11-21,10:42:04,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,"“@ICNweb: [오토메이션페어 2012] 스마트하고, 안전하고, 지속 가능한 제조 솔루션을 말하다 [아이씨엔]  http://t.co/v4Irb8b0”",ko,"[{'screen_name': 'icnweb', 'name': '아이씨엔', 'id': '92943622'}]",['http://icnweb.kr/23304588'],[],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/271065912902295553,False,,0,,,,,,,,[],,,,
3,271065597280931840,271065597280931840,2012-11-21 10:40:49 대한민국 표준시,2012-11-21,10:40:49,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,지금 코엑스에서 파운데이션 필드버스 세미나가 열리고 있습니다. ROM(Remote Operation Management)라는 신기술로드맵을 제시하였습니다  http://t.co/KZkdBqeF,ko,[],[],['https://pbs.twimg.com/media/A8MEuX1CUAA1XRl.jpg'],0,0,1,[],[],https://twitter.com/ROKAutomationKR/status/271065597280931840,False,,1,https://pbs.twimg.com/media/A8MEuX1CUAA1XRl.jpg,,,,,,,[],,,,
4,268502589405032449,268502589405032449,2012-11-14 08:56:20 대한민국 표준시,2012-11-14,08:56:20,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,오늘부터 금요일까지 개최되는 offshore Korea 국제해양플랜트전시회가 BEXCO에서 있습니다. 로크웰의 오프쇼어 솔루션이 지금 3층 #3301에서 곧 선보입니다!,ko,[],[],[],0,0,0,['3301에서'],[],https://twitter.com/ROKAutomationKR/status/268502589405032449,False,,0,,,,,,,,[],,,,
5,266553990647533568,266553990647533568,2012-11-08 23:53:18 대한민국 표준시,2012-11-08,23:53:18,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,신제품 PowerFlex 525 소개합니다. 중소형 어플리케이션에 아주 적합한 인버터~  http://t.co/nn09vuMA,ko,[],[],['https://pbs.twimg.com/media/A7L9cTZCUAAk2Ag.jpg'],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/266553990647533568,False,,1,https://pbs.twimg.com/media/A7L9cTZCUAAk2Ag.jpg,,,,,,,[],,,,
6,266542804312936448,266542804312936448,2012-11-08 23:08:52 대한민국 표준시,2012-11-08,23:08:52,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,세이프티 부스의 GuardLogix 컨트롤러 L7S 출시.  http://t.co/Gqn9DpP8,ko,[],[],['https://pbs.twimg.com/media/A7LzRLECUAEkpHd.jpg'],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/266542804312936448,False,,1,https://pbs.twimg.com/media/A7LzRLECUAEkpHd.jpg,,,,,,,[],,,,
7,266281055844184064,266281055844184064,2012-11-08 05:48:46 대한민국 표준시,2012-11-08,05:48:46,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,머신세이프티 부스를 소개합니다~  http://t.co/xLAHlnH7,ko,[],[],['https://pbs.twimg.com/media/A7IFNaCCMAAAODX.jpg'],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/266281055844184064,False,,1,https://pbs.twimg.com/media/A7IFNaCCMAAAODX.jpg,,,,,,,[],,,,
8,266280513097068544,266280513097068544,2012-11-08 05:46:36 대한민국 표준시,2012-11-08,05:46:36,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,100% 로크웰 제품으로만 구성된 모션제어솔루션. Aagard라는 장비제조사라고 하네요.  http://t.co/tvLvB6Hf,ko,[],[],['https://pbs.twimg.com/media/A7IEt0JCcAAWVxO.jpg'],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/266280513097068544,False,,1,https://pbs.twimg.com/media/A7IEt0JCcAAWVxO.jpg,,,,,,,[],,,,
9,266279789084672000,266279789084672000,2012-11-08 05:43:44 대한민국 표준시,2012-11-08,05:43:44,900,223377445,rokautomationkr,로크웰 오토메이션 코리아,,중소형 장비제조솔루션을 위한 통합아키텍처 시스템..-미드레인지로 꾸민 제어 시스템을 선보였습니다  http://t.co/Gu9ACkFn,ko,[],[],['https://pbs.twimg.com/media/A7IEDq_CAAAWvZX.jpg'],0,0,0,[],[],https://twitter.com/ROKAutomationKR/status/266279789084672000,False,,1,https://pbs.twimg.com/media/A7IEDq_CAAAWvZX.jpg,,,,,,,[],,,,
